Model,Dataset,Ranker,Oracle,QueryID,NDCG@10,Comparisons,AvgPromptTokens
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,1106007,0.33848,145,234.6689655172414
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,1110199,0.43773,145,226.69655172413792
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,1112341,0.5387,145,243.13103448275862
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,1113437,0.22649,145,288.7931034482759
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,1114646,0.61397,145,248.10344827586206
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,1114819,0.78033,145,212.91034482758621
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,1115776,0.64668,145,172.73793103448276
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,1117099,0.82827,145,235.26206896551724
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,1121402,0.9208,145,189.7655172413793
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,1121709,0.09453,145,253.35172413793103
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,1124210,0.73332,145,288.1034482758621
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,1129237,0.65582,145,239.11724137931034
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,1133167,0.62038,145,221.99310344827586
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,130510,0.7475,145,191.3793103448276
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,131843,0.90954,145,211.62758620689655
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,146187,0.85342,145,222.24137931034483
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,148538,0.64708,145,263.9310344827586
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,156493,0.95043,145,233.91724137931035
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,168216,1.0,145,291.73793103448276
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,182539,0.76894,145,233.51724137931035
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,183378,0.56265,145,249.24137931034483
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,19335,0.81547,145,213.73103448275862
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,207786,0.4731,145,250.62758620689655
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,264014,0.69103,145,273.7103448275862
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,359349,0.92508,145,266.88275862068963
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,405717,0.43882,145,240.13793103448276
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,443396,0.15851,145,216.8
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,451602,0.15452,145,227.42068965517242
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,47923,0.54817,145,257.151724137931
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,489204,0.30529,145,230.42068965517242
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,490595,0.60229,145,254.4
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,527433,0.56554,145,286.92413793103447
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,573724,0.57822,145,245.24137931034483
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,833860,0.6689,145,255.39310344827587
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,855410,0.96655,145,241.75862068965517
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,87181,0.78433,145,248.05517241379312
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,87452,0.55208,145,225.13103448275862
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,915593,0.48082,145,243.94482758620688
qwen3-4b-instruct,dl-2019,pac top-k (optimized),sampling,962179,0.14876,145,247.8
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,1037798,0.30573,2064,148.0203488372093
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,104861,0.3786,3334,138.2867426514697
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,1063750,0.6486,3012,70.13612217795485
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,1103812,0.26743,1664,149.8966346153846
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,1106007,0.40239,2364,154.67597292724196
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,1110199,0.1614,2392,140.11622073578596
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,1112341,0.67763,2602,125.84396617986164
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,1113437,0.15082,2624,159.4969512195122
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,1114646,0.10499,1998,161.18418418418418
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,1114819,0.32233,4146,89.22431259044862
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,1115776,0.42233,1904,139.40441176470588
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,1117099,0.3257,2840,119.61901408450704
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,1121402,0.22009,2042,162.50930460333007
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,1121709,0.14982,2160,143.21759259259258
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,1124210,0.1614,2812,120.34566145092461
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,1129237,0.22009,2050,157.04195121951219
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,1133167,0.25944,4098,93.16154221571499
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,130510,0.2421,2116,172.17391304347825
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,131843,0.50215,1920,147.78645833333334
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,146187,0.31589,2292,158.26352530541013
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,148538,0.19655,2214,176.7018970189702
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,156493,0.24097,2884,124.35991678224688
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,168216,0.28864,4548,87.48197009674583
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,182539,0.23362,2038,191.0314033366045
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,183378,0.58255,4120,106.79805825242718
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,19335,0.18616,2558,134.625488663018
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,207786,0.22009,2092,167.7868068833652
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,264014,0.43634,3748,108.40128068303095
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,359349,0.27377,1796,182.65033407572383
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,405717,0.24445,1610,171.91552795031055
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,443396,0.51994,2514,134.351630867144
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,451602,0.62349,2670,123.29887640449438
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,47923,0.18904,2250,177.96622222222223
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,489204,0.29103,2478,153.76997578692493
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,490595,0.1071,2192,174.76003649635035
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,527433,0.50048,2292,171.2303664921466
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,573724,0.18175,2330,172.7922746781116
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,833860,0.54556,1736,128.6820276497696
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,855410,0.42621,2034,125.2133726647001
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,87181,0.22009,1688,139.6931279620853
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,87452,0.45215,2232,182.03046594982078
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,915593,0.22009,2444,160.8445171849427
qwen3-4b-instruct,dl-2019,prp sort (classic),bidirectional,962179,0.22009,2178,136.53810835629017
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,1037798,0.30573,1319,163.28127369219106
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,104861,0.3786,1780,142.14213483146068
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,1063750,0.6486,2016,109.29761904761905
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,1103812,0.26743,1292,186.4860681114551
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,1106007,0.40239,1252,161.52076677316293
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,1110199,0.1614,1252,144.5367412140575
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,1112341,0.67763,1466,136.924965893588
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,1113437,0.15082,1444,163.17105263157896
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,1114646,0.10499,1254,170.79106858054226
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,1114819,0.32233,2161,95.10180472003702
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,1115776,0.42233,1299,161.06004618937644
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,1117099,0.3257,1527,126.84479371316307
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,1121402,0.22009,1258,179.59220985691573
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,1121709,0.14982,1269,159.5760441292356
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,1124210,0.1614,1513,128.50495703899537
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,1129237,0.22009,1326,176.12292609351434
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,1133167,0.25944,2100,95.0
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,130510,0.2421,1175,177.25702127659574
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,131843,0.50215,1072,154.3964552238806
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,146187,0.31589,1259,167.3891977760127
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,148538,0.19655,1144,178.7972027972028
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,156493,0.24097,1639,137.23428920073215
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,168216,0.28864,2384,94.32634228187919
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,182539,0.23362,1079,192.9749768303985
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,183378,0.58255,2178,113.9811753902663
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,19335,0.18616,1383,136.34996384671004
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,207786,0.22009,1240,177.95483870967743
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,264014,0.43634,1964,111.36659877800408
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,359349,0.27377,1216,193.83634868421052
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,405717,0.24445,1007,186.82025819265144
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,443396,0.51994,1426,143.29663394109397
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,451602,0.62349,1419,125.81888653981677
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,47923,0.18904,1239,185.1404358353511
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,489204,0.29103,1481,167.2356515867657
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,490595,0.1071,1144,173.77534965034965
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,527433,0.50048,1337,182.6133133881825
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,573724,0.18175,1256,175.90843949044586
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,833860,0.54556,1371,156.2107950401167
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,855410,0.42621,1430,163.51888111888113
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,87181,0.22009,1269,165.49724192277384
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,87452,0.45215,1273,186.344069128044
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,915593,0.22009,1346,163.26077265973254
qwen3-4b-instruct,dl-2019,prp sort (classic),sampling,962179,0.22009,1077,137.23119777158774
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,1037798,0.47715,20448,18.03511345852895
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,104861,0.75109,64522,5.38461300021698
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,1063750,0.61888,138600,3.1920779220779223
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,1103812,0.72882,23658,28.845971764308057
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,1106007,0.46629,27488,16.27604772991851
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,1110199,0.2556,25664,14.172615336658355
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,1112341,0.73289,36512,9.158194566170026
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,1113437,0.19436,24960,14.035657051282051
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,1114646,0.46307,16518,22.773580336602492
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,1114819,0.81391,154080,1.682022326064382
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,1115776,0.42256,16672,17.16182821497121
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,1117099,0.64105,54398,5.680135299091878
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,1121402,1.0,15120,26.127380952380953
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,1121709,0.22312,29028,11.625051674245556
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,1124210,0.47009,64388,7.3565260607566625
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,1129237,0.43968,17534,19.283905554921866
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,1133167,0.37262,164252,2.723851155541485
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,130510,0.94291,9386,28.854037928830174
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,131843,0.45616,19240,26.37266112266112
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,146187,0.92883,11262,23.718877641626708
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,148538,0.34983,18832,23.21017417162277
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,156493,0.71498,55298,6.291366776375276
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,168216,0.55428,248062,1.694681168417573
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,182539,0.69258,7164,48.094919039642654
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,183378,0.86114,152978,2.253304396710638
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,19335,0.51734,26016,9.570725707257072
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,207786,0.43011,16850,27.02480712166172
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,264014,0.63643,113092,2.6727796837972626
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,359349,0.95671,12632,36.787682077264094
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,405717,0.49071,9248,46.58953287197232
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,443396,0.09257,30088,9.45612868917841
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,451602,0.50189,36400,9.647032967032967
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,47923,0.43804,15308,23.75163313300235
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,489204,0.28379,23712,15.73220310391363
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,490595,0.66505,10204,43.183849470795764
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,527433,0.67818,19782,20.56081286017592
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,573724,0.58664,9850,33.94091370558375
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,833860,0.36595,24302,24.18846185499136
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,855410,0.60084,39016,14.768659011687513
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,87181,1.0,13426,24.70013406822583
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,87452,0.459,12520,28.867571884984027
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,915593,0.5413,16048,19.246635094715852
qwen3-4b-instruct,dl-2019,quick sort (classic),bidirectional,962179,0.59688,15088,20.68504772004242
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,1037798,0.33346,8257,17.71502967179363
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,104861,0.75109,31398,6.11376520797503
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,1063750,0.5944,65953,2.9232332115294226
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,1103812,0.73429,7595,45.39012508229098
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,1106007,0.46629,12549,16.67017292214519
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,1110199,0.23014,11621,16.3022115136391
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,1112341,0.73289,18934,7.088253934720608
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,1113437,0.19436,12036,14.593718843469592
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,1114646,0.40947,6770,26.951698670605612
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,1114819,0.76811,76027,2.0977152853591488
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,1115776,0.31383,7523,18.32965572245115
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,1117099,0.64105,27540,5.578286129266521
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,1121402,1.0,5666,32.35757147899753
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,1121709,0.21916,13539,14.769333037890538
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,1124210,0.43887,29839,7.384429773115721
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,1129237,0.43182,8741,19.526369980551426
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,1133167,0.30488,81487,2.5037122485795282
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,130510,0.91649,4202,32.56473108043789
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,131843,0.45616,8480,25.872169811320756
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,146187,0.83445,5274,23.060295790671216
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,148538,0.34737,9009,23.163836163836162
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,156493,0.71498,27417,6.477915162125688
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,168216,0.55428,121123,1.7628608934719252
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,182539,0.66031,2667,77.85376827896513
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,183378,0.86114,75345,2.4292521069745834
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,19335,0.42922,13313,12.753699391572148
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,207786,0.39343,7991,25.48079088975097
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,264014,0.62829,53253,2.9080802959457683
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,359349,0.97879,4772,47.10037720033529
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,405717,0.48779,3798,43.371774618220115
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,443396,0.09257,14151,10.065295738817044
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,451602,0.49867,16082,10.537868424325334
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,47923,0.49851,7213,24.014418411201998
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,489204,0.27804,11323,13.236951337984634
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,490595,0.61602,5242,38.19381915299504
qwen3-4b-instruct,dl-2019,quick sort (classic),sampling,527433,0.70151,9183,19.958401393879996
